Data_Source,legal_entity_id,legal_edrpou_id,legal_title,legal_lat,legal_lng,Distance,division_id,division_name,division_type,division_phone,division_email,residence_area,residence_gromada_name,residence_gromada_koatuu,residence_region,residence_settlement_type,residence_settlement,residence_settlement_koatuu,residence_addresses,location,sdp_lat,sdp_lng,Admin1_Pcode,Admin1_Name,Admin2_Pcode,Admin2_Name,Admin3_Pcode,Admin3_Name,Admin4_Pcode,Admin4_Name,hf_type,,
NHSU Dataset,030ca1a6-b4e7-49a2-b655-c7f78aeb40e6,ID_38742830,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 М.КРЕМЕНЧУКА,49.068365,33.408915,0.003978305,4a62de2c-499b-4017-b73d-abf50203cc8d,АМБУЛАТОРІЯ ЗПСМ №1 КНМП ЦПМСД №1 МІСТА КРЕМЕНЧУКА,Амбулаторія,"tel:+380675408144, +380536758405",1amb.center1@gmail.com,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Івана Мазепи, 26",0101000000D9243FE257B44040C826F911BF884840,49.068331,33.408932,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302011,Kremenchutska,UA5302011001,Kremenchuk,Ambulotory,,
NHSU Dataset,030ca1a6-b4e7-49a2-b655-c7f78aeb40e6,ID_38742830,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 М.КРЕМЕНЧУКА,49.068365,33.408915,0.003978305,4c4cf162-df85-47b8-a3c2-b9247d3b37b4,АМБУЛАТОРІЯ ЗПСМ №2 КНМП ЦПМСД №1 МІСТА КРЕМЕНЧУКА,Амбулаторія,tel:+380536758405,2amb_center1@ukr.net,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Івана Мазепи, 26",0101000000D9243FE257B44040C826F911BF884840,49.068331,33.408932,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302011,Kremenchutska,UA5302011001,Kremenchuk,Ambulotory,,
NHSU Dataset,030ca1a6-b4e7-49a2-b655-c7f78aeb40e6,ID_38742830,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 М.КРЕМЕНЧУКА,49.068365,33.408915,0.003978305,4c68a0c8-ae94-4670-8797-66fb5335a160,АМБУЛАТОРІЯ ЗПСМ №3 КНМП ЦПМСД №1 МІСТА КРЕМЕНЧУКА,Амбулаторія,tel:+380536758405,3amb_center1@ukr.net,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Івана Мазепи, 26",0101000000D9243FE257B44040C826F911BF884840,49.068331,33.408932,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302011,Kremenchutska,UA5302011001,Kremenchuk,Ambulotory,,
NHSU Dataset,030ca1a6-b4e7-49a2-b655-c7f78aeb40e6,ID_38742830,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 М.КРЕМЕНЧУКА,49.068365,33.408915,4.311663995,6f79fecb-fa80-4139-9141-6797e8f06ea0,АМБУЛАТОРІЯ ЗПСМ №4 КНМП ЦПМСД №1 МІСТА КРЕМЕНЧУКА,Амбулаторія,"tel:+380675407752, +380536758418",4amb_center1@gmail.com,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Давида Кострова, 76",0101000000BE30992A18BB40400C941458008B4840,49.085948,33.461675,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302011,Kremenchutska,UA5302011001,Kremenchuk,Ambulotory,,
NHSU Dataset,030ca1a6-b4e7-49a2-b655-c7f78aeb40e6,ID_38742830,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 М.КРЕМЕНЧУКА,49.068365,33.408915,0.436751214,bee0317f-ebb4-4cf2-b656-e4de758191f6,АМБУЛАТОРІЯ ЗПСМ №5 КНМП ЦПМСД №1 МІСТА КРЕМЕНЧУКА,Амбулаторія,"tel:+380675407387, +380536758419",ambul5-zpsm@ukr.net,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Академіка Маслова, 13/9",010100000064575A46EAB340407B849A2155884840,49.065098,33.405587,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302011,Kremenchutska,UA5302011001,Kremenchuk,Ambulotory,,
NHSU Dataset,030ca1a6-b4e7-49a2-b655-c7f78aeb40e6,ID_38742830,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 М.КРЕМЕНЧУКА,49.068365,33.408915,2.590888922,4d389fc6-be9e-4010-85a9-e8ae4ad85750,АМБУЛАТОРІЯ ЗПСМ №6 КНМП ЦПМСД №1 МІСТА КРЕМЕНЧУКА,Амбулаторія,tel:+380536758427,ambzpsm666@gmail.com,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,NULL,місто,КРЕМЕНЧУК,5310400000,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Кооперативна, 19",01010000000EBDC5C37BB240404B3D0B42798B4840,49.089638,33.394402,UA53,Poltavska,UA5302,Kremenchutskyi,UA5302011,Kremenchutska,UA5302011001,Kremenchuk,Ambulotory,,
NHSU Dataset,030ca1a6-b4e7-49a2-b655-c7f78aeb40e6,ID_38742830,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1 М.КРЕМЕНЧУКА,49.068365,33.408915,12.29136061,ab05ece2-9cfd-437f-81d3-94b6c79b94ad,АМБУЛАТОРІЯ ЗПСМ №7 КНМП ЦПМСД №1 МІСТА КРЕМЕНЧУКА,Амбулаторія,tel:+380536781110,7amb_center1@ukr.net,ПОЛТАВСЬКА,КРЕМЕНЧУЦЬКА,5310400000,КРЕМЕНЧУЦЬКИЙ,село,ПОТОКИ,5322484401,"ПОЛТАВСЬКА область, КРЕМЕНЧУЦЬКИЙ район, село ПОТОКИ, вулиця Центральна, 17",01010000008E76DCF0BB9D3E40E5284014CC2C4940,49.0965105,33.5721213,,,,,,,,,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,35.20315428,31b083b2-ebc1-4dda-a4f1-b46414a2f419,АМБУЛАТОРИЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ С.МІЛОВА,Амбулаторія,tel:+380574966237,azpsm_milova@ukr.net,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,ІЗЮМСЬКИЙ,село,МІЛОВА,6320284001,"ХАРКІВСЬКА область, ІЗЮМСЬКИЙ район, село МІЛОВА, вулиця нова, 2",010100000074417DCB9C5A4240374F75C8CDB84840,49.315529,37.273071,,,,,,,,,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,13.57761127,b4a01998-983a-40b6-b135-0b81284b94db,АМБУЛАТОРИЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ С.ШЕВЕЛІВКА,Амбулаторія,tel:+380574967617,azpsm_shevelivka@ukr.net,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,БАЛАКЛІЙСЬКИЙ,село,ШЕВЕЛІВКА,6320287401,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, село ШЕВЕЛІВКА, вулиця центральна, 74-А",010100000029B2D6506A5F4240A5DDE8633EAC4840,49.345654,36.745432,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001034,Shevelivka,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,8.811682101,d2dd70ba-e5b1-4041-bc3a-5292f233727c,АМБУЛАТОРИЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ С.ЯКОВЕНКОВЕ,Амбулаторія,tel:+380574967408,azpsm_yakovenkove@ukr.net,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,ІЗЮМСЬКИЙ,село,ЯКОВЕНКОВЕ,6320288001,"ХАРКІВСЬКА область, ІЗЮМСЬКИЙ район, село ЯКОВЕНКОВЕ, вулиця миру, 1",0101000000F6B52E3542734240D2730B5D89C24840,49.519817,36.900458,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001036,Yakovenkove,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,17.613439,d2e3e87a-f2d7-4118-9809-3bad4ea207d0,АМБУЛАТОРИЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ СМТ. САВИНЦІ,Амбулаторія,tel:+380574931261,aopsm_savincy2013@ukr.net,ХАРКІВСЬКА,САВИНСЬКА,6320255700,БАЛАКЛІЙСЬКИЙ,смт,САВИНЦІ,6320255700,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, смт. САВИНЦІ, вулиця пушкінська, 42-А",0101000000095053CBD61E4240F2EA1C03B2FF4840,49.3996493,37.0642852,UA63,Kharkivska,UA6304,Iziumskyi,UA6304015,Savynska,UA6304015001,Savyntsi,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,31.17848902,e56d6b7f-8378-4212-8d7f-a04204690aef,АМБУЛАТОРИЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЙ МЕДИЦИНИ С. ПЕТРІВСЬКЕ,Амбулаторія,tel:+380574971154,azpsm_petrivske@ukr.net,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,ІЗЮМСЬКИЙ,село,ПЕТРІВСЬКЕ,6320284801,"ХАРКІВСЬКА область, ІЗЮМСЬКИЙ район, село ПЕТРІВСЬКЕ, вулиця центральна, 7",0101000000DF37BEF6CC7242403563D17476964840,49.17549,36.89688,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001025,Petrivske,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,2.122577044,5499ce57-bb99-4813-94a4-2fbf980b22c9,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ № 3 М. БАЛАКЛІЯ,Амбулаторія,tel:+380574952003,azpsm3balaklia@gmail.com,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,БАЛАКЛІЙСЬКИЙ,місто,БАЛАКЛІЯ,6320210100,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, місто БАЛАКЛІЯ, вулиця Перемоги, 100",0101000000629E95B4E26D4240E4BED53A71BB4840,49.464393,36.858481,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001001,Balakliia,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,27.29736593,1ebaf6bf-c417-40f5-97cf-8a5f49ac3c75,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ С. ВЕСЕЛЕ,Амбулаторія,tel:+380574963329,azpsm_teplyanka@ukr.net,ХАРКІВСЬКА,САВИНСЬКА,6320255700,БАЛАКЛІЙСЬКИЙ,селище,ВЕСЕЛЕ,6320286202,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, селище ВЕСЕЛЕ, вулиця Центральна, 74-А",01010000000F9C33A2B499424089B14CBF44B24840,49.392723,37.200825,UA63,Kharkivska,UA6304,Iziumskyi,UA6304015,Savynska,UA6304015014,Vesele,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,19.04248351,f13c1c72-2ed1-4bfa-be9b-2afd1bb4886e,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ С. ВОЛОХІВ ЯР,Амбулаторія,tel:+380574970330,azpsm_volohiv_yar@ukr.net,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,NULL,село,ВОЛОХІВ ЯР,6325482501,"ХАРКІВСЬКА область, село ВОЛОХІВ ЯР, вулиця Соборна, 95",0101000000974FFB52E47D424053944BE317CC4840,49.594479,36.9835304,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001013,Volokhiv Yar,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,3.837259254,8ca204ec-c22c-47ef-a70a-d49cfea69929,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ С.ВЕРБІВКА,Амбулаторія,tel:+380574927192,valentina.moiseenko58@gmail.com,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,ІЗЮМСЬКИЙ,село,ВЕРБІВКА,6320281601,"ХАРКІВСЬКА область, ІЗЮМСЬКИЙ район, село ВЕРБІВКА, вулиця Тернова, 43",0101000000CB9E0436E76A42406D57E88365BE4840,49.487473,36.835181,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001007,Verbivka,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,10.42277617,36781195-e836-4488-88b9-d0f5d9a182c7,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ С.ГУСАРІВКА,Амбулаторія,tel:+380574965323,yaroslavzaitsev92@gmail.com,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,ІЗЮМСЬКИЙ,село,ГУСАРІВКА,6320282401,"ХАРКІВСЬКА область, ІЗЮМСЬКИЙ район, село ГУСАРІВКА, вулиця миру, 34",0101000000CC2901310969424012BC218D0AAE4840,49.359697,36.820593,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001014,Husarivka,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,0.4526197,56c8c7bd-92bf-416d-bcdf-62b5be89edb8,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ № 1 М. БАЛАКЛІЯ,Амбулаторія,tel:+380574952003,azpsm1info@ukr.net,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,БАЛАКЛІЙСЬКИЙ,місто,БАЛАКЛІЯ,6320210100,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, місто БАЛАКЛІЯ, вулиця Жовтнева, 10",0101000000F0E0270EA06B4240EBFF1CE6CBB94840,49.451535,36.840822,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001001,Balakliia,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,0.651165835,7e3cfc99-a77d-4635-9a03-c6dee49cac24,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ № 4 М. БАЛАКЛІЯ,Амбулаторія,tel:+380574923303,azpsm4info@ukr.net,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,БАЛАКЛІЙСЬКИЙ,місто,БАЛАКЛІЯ,6320210100,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, місто БАЛАКЛІЯ, вулиця Гагаріна, 14",010100000045F30016F96B4240FD4D2844C0B94840,49.45118,36.843539,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001001,Balakliia,Ambulotory,,
NHSU Dataset,0482015d-e493-4bb2-abe0-f63d8e9c59cc,ID_38610896,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  БАЛАКЛІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БАЛАКЛІЙСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,49.452964,36.834959,0.000848727,7168be22-03f4-4239-ac82-2d1431561501,АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ ПРАКТИКИ № 2 М. БАЛАКЛІЯ,Амбулаторія,tel:+380574953364,azpsm2info@ukr.net,ХАРКІВСЬКА,БАЛАКЛІЙСЬКА,6320210100,БАЛАКЛІЙСЬКИЙ,місто,БАЛАКЛІЯ,6320210100,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, місто БАЛАКЛІЯ, вулиця Соборна, 98",0101000000F969DC9BDF6A42403811FDDAFAB94840,49.452968,36.834949,UA63,Kharkivska,UA6304,Iziumskyi,UA6304001,Balakliiska,UA6304001001,Balakliia,Ambulotory,,
NHSU Dataset,048d6cca-1c0e-43af-968a-29cc296705db,ID_23957835,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО 5-А МІСЬКА КЛІНІЧНА ПОЛІКЛІНІКА М.ЛЬВОВА,49.825815,23.966812,0.01351133,aa4e316a-97d2-43c2-8005-d2c95c2fcd78,МІСЦЕ НАДАННЯ ПОСЛУГ 1,Місце провадження діяльності,tel:+380322368700,5kmp_uoz_lviv@ukr.net,ЛЬВІВСЬКА,ЛЬВІВСЬКА,4610100000,NULL,місто,ЛЬВІВ,4610100000,"ЛЬВІВСЬКА область, місто ЛЬВІВ, вулиця Івана Виговського, 32",010100000033E197FA79F7374088687407B1E94840,49.825715,23.966705,UA46,Lvivska,UA4606,Lvivskyi,UA4606025,Lvivska,UA4606025001,Lviv,Ambulotory,,
NHSU Dataset,048d6cca-1c0e-43af-968a-29cc296705db,ID_23957835,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО 5-А МІСЬКА КЛІНІЧНА ПОЛІКЛІНІКА М.ЛЬВОВА,49.825815,23.966812,6.972963617,0c8495db-178a-4752-9724-c6cdc1759a3e,МІСЦЕ НАДАННЯ ПОСЛУГ 2,Місце провадження діяльності,tel:+380322368730,ambulatoriarudno@gmail.com,ЛЬВІВСЬКА,ЛЬВІВСЬКА,4610100000,NULL,смт,РУДНЕ,4610165500,"ЛЬВІВСЬКА область, смт. РУДНЕ, вулиця Шевченка, 64",0101000000803221414CDF3740C7C0954792EB4840,49.8404016,23.8722573,UA46,Lvivska,UA4606,Lvivskyi,UA4606025,Lvivska,UA4606025005,Rudne,Ambulotory,,
NHSU Dataset,0560ab66-8316-4339-8cf7-9fb238173254,ID_44006787,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БІЛИЦЬКОЇ СЕЛИЩНОЇ РАДИ,49.252839,34.278079,1.477822611,b21fda14-2743-4d55-b41c-df8458f7a509,БІЛИЦЬКА АЗПСМ КНП «ЦПМСД БІЛИЦЬКОЇ СР»,Амбулаторія,"tel:+380668271195, +380954715806",bilikipmsd+1@ukr.net,ПОЛТАВСЬКА,БІЛИЦЬКА,5321855300,ПОЛТАВСЬКИЙ,смт,БІЛИКИ,5321855300,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, смт. БІЛИКИ, вулиця Миру, 6",0101000000A835CD3B4E214140C58F31772DA14840,49.2592,34.2602,UA53,Poltavska,UA5308,Poltavskyi,UA5308001,Bilytska,UA5308001001,Bilyky,Ambulotory,,
NHSU Dataset,0560ab66-8316-4339-8cf7-9fb238173254,ID_44006787,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ БІЛИЦЬКОЇ СЕЛИЩНОЇ РАДИ,49.252839,34.278079,12.55589091,0f502d13-16d8-4702-9f72-e9657ebc58de,БУТЕНКІВСЬКА АЗПСМ КНП «ЦПМСД БІЛИЦЬКОЇ СР»,Амбулаторія,tel:+380990542107,bilikipmsd+2@ukr.net,ПОЛТАВСЬКА,БІЛИЦЬКА,5321855300,ПОЛТАВСЬКИЙ,село,БУТЕНКИ,5321880701,"ПОЛТАВСЬКА область, ПОЛТАВСЬКИЙ район, село БУТЕНКИ, вулиця Братів Хряпів, 2",0101000000BDE3141DC90D414076711B0DE09D4840,49.2334,34.1077,UA53,Poltavska,UA5308,Poltavskyi,UA5308001,Bilytska,UA5308001005,Butenky,Ambulotory,,
NHSU Dataset,07489874-fb72-4f7d-b604-28ee3778555d,ID_38284599,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВЕЛИКОБЕРЕЗНЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ УЖГОРОДСЬКОЇ РАЙОННОЇ РАДИ,48.885121,22.453997,4.44202715,bd3291e7-1369-4ce0-9d15-b4a7cf7a72cf,АЗПСМ С. ЗАБРІДЬ,Амбулаторія,tel:+380313541219,zabridj@ukr.net,ЗАКАРПАТСЬКА,ВЕЛИКОБЕРЕЗНЯНСЬКА,2120855100,УЖГОРОДСЬКИЙ,село,ЗАБРІДЬ,2120881801,"ЗАКАРПАТСЬКА область, УЖГОРОДСЬКИЙ район, село ЗАБРІДЬ, вулиця без вулиці, 23",01010000001F1329CDE6753640EC14AB0661764840,48.924836,22.460553,UA21,Zakarpatska,UA2110,Uzhhorodskyi,UA2110003,Velykobereznianska,UA2110003003,Zabrid,Ambulotory,,
